Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Wear_Speed_Ratio,Temp_Diff,Power_Index,Temperature_Stress
1,298.7,310.2,1363,45.5,28,0,0.020542920029347028,11.5,62016.5,14114.1
1,298.7,310.2,1402,45.9,30,0,0.021398002853067047,11.5,64351.799999999996,14238.179999999998
1,298.7,310.2,1436,47.5,32,0,0.022284122562674095,11.5,68210.0,14734.5
1,298.7,310.2,1525,43.7,34,0,0.022295081967213116,11.5,66642.5,13555.74
2,298.7,310.2,1598,33.3,36,0,0.02252816020025031,11.5,53213.399999999994,10329.659999999998
2,298.6,310.1,1444,48.1,39,0,0.027008310249307478,11.5,69456.40000000001,14915.810000000001
1,298.6,310.0,1334,48.0,42,0,0.031484257871064465,11.399999999999977,64032.0,14880.0
2,298.6,310.0,1681,35.5,44,0,0.026174895895300417,11.399999999999977,59675.5,11005.0
1,298.6,309.9,1593,37.4,47,0,0.029504080351537978,11.299999999999955,59578.2,11590.259999999998
1,298.6,309.9,1461,45.7,49,0,0.03353867214236824,11.299999999999955,66767.7,14162.43
2,298.7,310.1,1693,31.9,51,0,0.030124040165386886,11.400000000000034,54006.7,9892.19
1,298.7,310.2,1404,50.3,54,0,0.038461538461538464,11.5,70621.2,15603.059999999998
0,298.8,310.2,1707,27.6,56,0,0.032806092560046865,11.399999999999977,47113.200000000004,8561.52
2,298.6,310.1,1458,41.9,61,0,0.04183813443072702,11.5,61090.2,12993.19
1,298.6,310.0,1517,41.2,64,0,0.04218852999340804,11.399999999999977,62500.4,12772.0
1,298.7,310.1,1433,54.6,66,0,0.046057222609909285,11.400000000000034,78241.8,16931.460000000003
1,298.7,310.2,1566,33.1,68,0,0.04342273307790549,11.5,51834.600000000006,10267.62
1,298.7,310.1,1676,33.5,70,0,0.041766109785202864,11.400000000000034,56146.0,10388.35
2,298.7,310.1,1368,56.8,72,0,0.05263157894736842,11.400000000000034,77702.4,17613.68
2,298.8,310.2,1581,37.5,75,0,0.04743833017077799,11.399999999999977,59287.5,11632.5
0,298.8,310.3,1708,27.1,78,0,0.04566744730679157,11.5,46286.8,8409.130000000001
2,298.7,310.3,1481,41.5,83,0,0.056043214044564485,11.600000000000023,61461.5,12877.45
1,298.7,310.3,1451,40.0,86,0,0.059269469331495524,11.600000000000023,58040.0,12412.0
2,298.7,310.3,1495,38.7,88,0,0.0588628762541806,11.600000000000023,57856.50000000001,12008.61
2,298.8,310.3,1573,41.8,91,0,0.05785123966942149,11.5,65751.4,12970.539999999999
2,298.8,310.3,1366,59.0,94,0,0.06881405563689605,11.5,80594.0,18307.7
1,298.8,310.3,1553,36.8,97,0,0.062459755312298776,11.5,57150.399999999994,11419.039999999999
2,298.8,310.3,1528,37.1,99,0,0.06479057591623037,11.5,56688.8,11512.130000000001
2,298.8,310.2,1527,31.2,102,0,0.06679764243614932,11.399999999999977,47642.4,9678.24
1,298.8,310.2,1461,46.7,105,0,0.07186858316221766,11.399999999999977,68228.7,14486.34
0,298.8,310.2,1455,44.9,107,0,0.07353951890034365,11.399999999999977,65329.5,13927.98
1,298.7,310.1,1620,34.8,112,0,0.0691358024691358,11.400000000000034,56375.99999999999,10791.48
1,298.7,310.1,1786,27.7,114,0,0.06382978723404255,11.400000000000034,49472.2,8589.77
2,298.8,310.2,1583,35.7,116,0,0.07327858496525584,11.399999999999977,56513.100000000006,11074.140000000001
1,298.8,310.1,1653,30.3,119,0,0.07199032062915911,11.300000000000011,50085.9,9396.03
2,298.9,310.2,1331,49.0,121,0,0.09090909090909091,11.300000000000011,65219.0,15199.8
1,298.9,310.3,1484,43.8,124,0,0.08355795148247978,11.400000000000034,64999.2,13591.14
2,298.9,310.2,1603,36.1,126,0,0.07860262008733625,11.300000000000011,57868.3,11198.22
1,298.9,310.2,1445,40.0,129,0,0.08927335640138408,11.300000000000011,57800.0,12408.0
1,298.9,310.1,1823,26.1,131,0,0.0718595721338453,11.200000000000045,47580.3,8093.610000000001
0,298.9,310.1,1491,45.3,133,0,0.0892018779342723,11.200000000000045,67542.3,14047.53
1,298.9,310.2,1533,42.8,138,0,0.09001956947162426,11.300000000000011,65612.4,13276.56
1,298.9,310.2,1409,54.8,140,0,0.099361249112846,11.300000000000011,77213.2,16998.96
1,298.9,310.2,2737,8.8,142,1,0.05188162221410303,11.300000000000011,24085.600000000002,2729.76
2,299.0,310.3,1494,46.6,144,0,0.0963855421686747,11.300000000000011,69620.40000000001,14459.980000000001
1,299.1,310.4,1594,33.3,147,0,0.09222082810539524,11.299999999999955,53080.2,10336.319999999998
1,299.1,310.4,1527,44.0,149,0,0.09757694826457106,11.299999999999955,67188.0,13657.599999999999
1,299.1,310.4,1452,39.7,151,0,0.10399449035812672,11.299999999999955,57644.4,12322.88
1,299.0,310.3,1483,39.2,153,0,0.10316925151719487,11.300000000000011,58133.600000000006,12163.760000000002
1,299.1,310.2,1569,38.2,155,0,0.09878903760356915,11.099999999999966,59935.8,11849.640000000001
1,299.1,310.3,1472,46.6,157,0,0.10665760869565218,11.199999999999989,68595.2,14459.980000000001
1,299.0,310.2,1533,43.5,159,0,0.10371819960861056,11.199999999999989,66685.5,13493.699999999999
0,298.9,310.1,1366,62.7,161,0,0.11786237188872621,11.200000000000045,85648.2,19443.270000000004
0,298.9,310.2,1532,37.7,166,0,0.10835509138381201,11.300000000000011,57756.4,11694.54
2,298.9,310.1,1313,56.8,171,0,0.13023610053313023,11.200000000000045,74578.4,17613.68
1,299.0,310.2,1372,48.0,174,0,0.12682215743440234,11.199999999999989,65856.0,14889.599999999999
2,298.9,310.1,1555,40.6,176,0,0.11318327974276528,11.200000000000045,63133.0,12590.060000000001
1,298.9,310.1,1394,42.7,179,0,0.1284074605451937,11.200000000000045,59523.8,13241.270000000002
1,298.9,310.1,1442,48.0,181,0,0.12552011095700416,11.200000000000045,69216.0,14884.800000000001
1,298.9,310.0,1564,33.8,183,0,0.1170076726342711,11.100000000000023,52863.2,10478.0
1,298.9,310.0,1452,48.9,185,0,0.12741046831955924,11.100000000000023,71002.8,15159.0
1,298.9,310.1,1466,42.5,187,0,0.1275579809004093,11.200000000000045,62305.0,13179.250000000002
2,298.9,310.1,1469,53.2,189,0,0.12865895166780122,11.200000000000045,78150.8,16497.320000000003
1,298.9,310.1,1944,23.4,192,0,0.09876543209876543,11.200000000000045,45489.6,7256.34
2,298.8,309.9,1415,53.2,194,0,0.1371024734982332,11.099999999999966,75278.0,16486.68
2,298.7,309.8,1528,36.7,197,0,0.12892670157068062,11.100000000000023,56077.600000000006,11369.660000000002
2,298.7,309.8,1570,42.1,200,0,0.12738853503184713,11.100000000000023,66097.0,13042.580000000002
1,298.7,309.9,1617,33.0,203,0,0.12554112554112554,11.199999999999989,53361.0,10226.699999999999
2,298.7,309.9,2083,18.2,205,0,0.09841574651944311,11.199999999999989,37910.6,5640.179999999999
1,298.7,309.9,1541,38.5,208,0,0.13497728747566515,11.199999999999989,59328.5,11931.15
1,298.8,309.9,1320,47.4,210,0,0.1590909090909091,11.099999999999966,62568.0,14689.259999999998
1,298.7,309.8,1354,53.3,212,1,0.15657311669128507,11.100000000000023,72168.2,16512.34
2,298.8,309.9,1495,35.2,214,0,0.1431438127090301,11.099999999999966,52624.00000000001,10908.48
1,298.7,309.8,1589,31.8,217,0,0.13656387665198239,11.100000000000023,50530.200000000004,9851.640000000001
1,298.7,309.8,1530,35.5,0,0,0.0,11.100000000000023,54315.0,10997.9
1,298.7,309.8,1539,33.4,2,0,0.001299545159194282,11.100000000000023,51402.6,10347.32
1,298.7,309.7,1462,46.8,4,0,0.0027359781121751026,11.0,68421.59999999999,14493.96
1,298.6,309.7,1356,54.0,6,0,0.004424778761061947,11.099999999999966,73224.0,16723.8
2,298.7,309.7,1622,34.6,8,0,0.004932182490752158,11.0,56121.200000000004,10715.62
1,298.7,309.8,1394,40.3,11,0,0.007890961262553802,11.100000000000023,56178.2,12484.939999999999
1,298.8,309.9,1568,33.7,13,0,0.008290816326530613,11.099999999999966,52841.600000000006,10443.630000000001
2,298.9,310.0,1456,43.8,15,0,0.010302197802197802,11.100000000000023,63772.799999999996,13578.0
1,298.9,310.0,1378,49.3,18,0,0.013062409288824383,11.100000000000023,67935.4,15283.0
2,298.9,309.9,1404,41.4,20,0,0.014245014245014245,11.0,58125.6,12829.859999999999
1,298.8,309.8,1437,42.8,23,0,0.016005567153792623,11.0,61503.6,13259.44
1,298.8,309.8,1363,44.0,25,0,0.018341892883345562,11.0,59972.0,13631.2
2,298.8,309.8,1377,49.6,27,0,0.0196078431372549,11.0,68299.2,15366.080000000002
0,298.8,309.9,1526,42.1,30,0,0.019659239842726082,11.099999999999966,64244.6,13046.789999999999
0,298.8,309.8,1510,44.2,35,0,0.023178807947019868,11.0,66742.0,13693.160000000002
0,298.8,309.9,1439,45.2,40,1,0.02779708130646282,11.099999999999966,65042.8,14007.48
1,298.8,309.9,1482,39.1,45,0,0.030364372469635626,11.099999999999966,57946.200000000004,12117.09
2,298.8,309.8,1534,37.0,47,0,0.030638852672750978,11.0,56758.0,11462.6
2,298.8,309.9,1741,27.7,50,0,0.02871912693854107,11.099999999999966,48225.7,8584.23
1,298.8,309.9,1550,38.8,53,0,0.034193548387096775,11.099999999999966,60139.99999999999,12024.119999999999
2,298.8,310.0,1486,38.5,55,0,0.0370121130551817,11.199999999999989,57211.0,11935.0
1,298.9,310.1,1602,38.2,58,0,0.03620474406991261,11.200000000000045,61196.4,11845.820000000002
1,299.0,310.2,1477,37.9,60,0,0.040622884224779957,11.199999999999989,55978.299999999996,11756.58
1,299.0,310.1,1618,29.2,62,0,0.038318912237330034,11.100000000000023,47245.6,9054.92
2,299.0,310.2,1628,35.8,64,0,0.03931203931203931,11.199999999999989,58282.399999999994,11105.159999999998
2,299.0,310.3,1662,33.6,67,0,0.040312876052948254,11.300000000000011,55843.200000000004,10426.08
2,299.0,310.3,1657,31.0,70,0,0.04224502112251056,11.300000000000011,51367.0,9619.300000000001
0,299.0,310.4,1677,30.8,73,0,0.043530113297555156,11.399999999999977,51651.6,9560.32
2,299.0,310.3,1447,39.9,78,0,0.05390463026952315,11.300000000000011,57735.299999999996,12380.97
1,298.9,310.4,1831,25.4,81,0,0.04423812124522119,11.5,46507.399999999994,7884.159999999999
1,299.0,310.3,1584,34.4,83,0,0.052398989898989896,11.300000000000011,54489.6,10674.32
1,299.1,310.4,1450,40.9,85,0,0.05862068965517241,11.299999999999955,59305.0,12695.359999999999
1,299.1,310.4,1428,46.9,87,0,0.06092436974789916,11.299999999999955,66973.2,14557.759999999998
1,299.0,310.4,1382,53.0,89,0,0.06439942112879884,11.399999999999977,73246.0,16451.199999999997
1,299.0,310.3,1501,43.0,91,0,0.060626249167221855,11.300000000000011,64543.0,13342.9
1,299.0,310.3,1475,42.4,93,0,0.06305084745762712,11.300000000000011,62540.0,13156.72
1,298.9,310.3,1364,54.0,95,0,0.06964809384164222,11.400000000000034,73656.0,16756.2
1,299.0,310.3,1472,36.1,97,0,0.06589673913043478,11.300000000000011,53139.200000000004,11201.830000000002
1,299.0,310.3,1437,47.8,99,0,0.06889352818371608,11.300000000000011,68688.59999999999,14832.34
1,298.9,310.2,1491,45.1,101,0,0.06773977196512408,11.300000000000011,67244.1,13990.02
1,298.9,310.2,1706,27.6,103,0,0.06037514654161782,11.300000000000011,47085.600000000006,8561.52
1,298.8,310.1,1607,39.5,105,0,0.06533914125700062,11.300000000000011,63476.5,12248.95
1,298.8,310.0,1412,46.3,107,0,0.07577903682719547,11.199999999999989,65375.6,14353.0
1,298.7,309.8,1546,40.9,109,0,0.0705045278137128,11.100000000000023,63231.399999999994,12670.82
1,298.7,309.8,1365,50.5,111,0,0.08131868131868132,11.100000000000023,68932.5,15644.900000000001
1,298.6,309.8,1544,30.2,113,0,0.07318652849740932,11.199999999999989,46628.799999999996,9355.960000000001
2,298.6,309.8,1419,44.9,115,0,0.08104298801973221,11.199999999999989,63713.1,13910.02
1,298.6,309.8,1497,41.6,118,0,0.0788243152972612,11.199999999999989,62275.200000000004,12887.68
1,298.5,309.7,1437,42.6,120,0,0.08350730688935282,11.199999999999989,61216.200000000004,13193.22
1,298.5,309.6,1421,53.6,122,0,0.08585503166783955,11.100000000000023,76165.6,16594.56
2,298.5,309.6,1438,44.5,124,0,0.08623087621696801,11.100000000000023,63991.0,13777.2
2,298.5,309.5,1315,48.9,127,0,0.09657794676806084,11.0,64303.5,15134.55
2,298.5,309.5,1366,61.9,130,0,0.0951683748169839,11.0,84555.4,19158.05
2,298.4,309.5,1519,35.4,133,0,0.08755760368663594,11.100000000000023,53772.6,10956.3
1,298.4,309.5,1692,28.3,136,0,0.08037825059101655,11.100000000000023,47883.6,8758.85
1,298.3,309.4,1570,35.6,138,0,0.08789808917197452,11.099999999999966,55892.0,11014.64
1,298.3,309.4,1568,35.8,140,0,0.08928571428571429,11.099999999999966,56134.399999999994,11076.519999999999
1,298.2,309.3,1355,43.8,142,0,0.1047970479704797,11.100000000000023,59348.99999999999,13547.34
2,298.2,309.3,2056,18.7,144,0,0.07003891050583658,11.100000000000023,38447.2,5783.91
2,298.2,309.2,1332,60.2,147,0,0.11036036036036036,11.0,80186.40000000001,18613.84
2,298.1,309.1,1448,52.5,150,0,0.10359116022099447,11.0,76020.0,16227.750000000002
1,298.0,308.9,1578,35.6,153,0,0.09695817490494296,10.899999999999977,56176.8,10996.84
2,298.0,309.0,1562,39.2,155,0,0.09923175416133162,11.0,61230.4,12112.800000000001
2,298.1,309.0,1976,19.3,158,0,0.07995951417004049,10.899999999999977,38136.8,5963.7
2,298.2,309.2,1524,34.6,161,0,0.10564304461942257,11.0,52730.4,10698.32
1,298.2,309.1,1429,48.5,164,0,0.11476557032890133,10.900000000000034,69306.5,14991.35
1,298.2,309.1,1568,36.3,166,0,0.10586734693877552,10.900000000000034,56918.399999999994,11220.33
2,298.2,309.0,1723,26.6,168,0,0.0975043528728961,10.800000000000011,45831.8,8219.4
1,298.2,309.0,1341,43.8,171,0,0.12751677852348994,10.800000000000011,58735.799999999996,13534.199999999999
2,298.1,308.9,1353,46.2,173,0,0.1278640059127864,10.799999999999955,62508.600000000006,14271.18
2,298.0,308.7,1479,58.5,176,1,0.11899932386747802,10.699999999999989,86521.5,18058.95
1,298.0,308.8,1496,44.9,179,0,0.1196524064171123,10.800000000000011,67170.4,13865.12
2,298.0,308.7,1377,48.5,181,0,0.13144517066085692,10.699999999999989,66784.5,14971.949999999999
0,297.9,308.5,1383,44.6,184,0,0.13304410701373826,10.600000000000023,61681.8,13759.1
1,298.0,308.7,1268,69.4,189,1,0.14905362776025236,10.699999999999989,87999.20000000001,21423.780000000002
1,298.0,308.7,1629,34.3,191,0,0.1172498465316145,10.699999999999989,55874.7,10588.409999999998
1,298.0,308.8,1790,27.2,193,0,0.10782122905027933,10.800000000000011,48688.0,8399.36
2,298.1,308.8,2206,16.3,195,0,0.0883952855847688,10.699999999999989,35957.8,5033.4400000000005
2,298.0,308.7,2101,17.4,198,0,0.09424083769633508,10.699999999999989,36557.399999999994,5371.379999999999
2,298.0,308.7,1436,48.2,201,0,0.13997214484679665,10.699999999999989,69215.2,14879.34
1,298.0,308.7,1462,48.2,204,0,0.13953488372093023,10.699999999999989,70468.40000000001,14879.34
1,298.0,308.7,1771,26.2,206,0,0.1163184641445511,10.699999999999989,46400.2,8087.94
1,298.0,308.7,1506,47.0,208,0,0.13811420982735723,10.699999999999989,70782.0,14508.9
1,298.0,308.7,1626,36.7,210,0,0.12915129151291513,10.699999999999989,59674.200000000004,11329.29
1,298.0,308.8,1610,33.7,212,0,0.13167701863354037,10.800000000000011,54257.00000000001,10406.560000000001
2,298.0,308.6,1376,55.7,214,0,0.1555232558139535,10.600000000000023,76643.2,17189.02
2,298.0,308.6,1507,37.3,217,0,0.14399469143994692,10.600000000000023,56211.1,11510.78
1,298.0,308.5,1429,37.7,220,1,0.15395381385584325,10.5,53873.3,11630.45
2,298.1,308.7,1547,38.9,0,0,0.0,10.599999999999966,60178.299999999996,12008.429999999998
1,298.1,308.7,1642,30.3,3,0,0.0018270401948842874,10.599999999999966,49752.6,9353.61
0,298.0,308.7,1503,36.3,5,0,0.00332667997338656,10.699999999999989,54558.899999999994,11205.81
1,298.1,308.7,1568,32.9,10,0,0.006377551020408163,10.599999999999966,51587.2,10156.23
2,298.1,308.8,1628,37.6,12,0,0.007371007371007371,10.699999999999989,61212.8,11610.880000000001
2,298.2,308.9,1614,35.5,15,0,0.00929368029739777,10.699999999999989,57297.0,10965.949999999999
1,298.2,308.9,1278,54.0,18,0,0.014084507042253521,10.699999999999989,69012.0,16680.6
2,298.2,308.9,1408,38.8,20,0,0.014204545454545454,10.699999999999989,54630.399999999994,11985.319999999998
0,298.2,309.0,1371,55.7,23,0,0.016776075857038657,10.800000000000011,76364.7,17211.3
2,298.2,308.9,1512,38.5,28,0,0.018518518518518517,10.699999999999989,58212.0,11892.65
1,298.3,309.1,1472,40.1,31,0,0.021059782608695652,10.800000000000011,59027.200000000004,12394.910000000002
2,298.2,308.9,1585,34.3,33,0,0.02082018927444795,10.699999999999989,54365.49999999999,10595.269999999999
0,298.2,309.0,1562,37.7,36,0,0.023047375160051217,10.800000000000011,58887.4,11649.300000000001
1,298.3,309.0,1519,36.9,41,0,0.026991441737985518,10.699999999999989,56051.1,11402.1
1,298.2,309.0,1601,35.8,43,0,0.026858213616489695,10.800000000000011,57315.799999999996,11062.199999999999
1,298.2,309.0,2449,13.8,45,0,0.01837484687627603,10.800000000000011,33796.200000000004,4264.2
1,298.1,309.0,1787,27.6,47,0,0.02630106323447118,10.899999999999977,49321.200000000004,8528.4
0,298.1,309.1,1425,44.5,49,0,0.0343859649122807,11.0,63412.5,13754.95
1,298.1,309.0,1559,34.0,54,0,0.03463758819756254,10.899999999999977,53006.0,10506.0
1,298.1,309.0,1557,36.0,56,0,0.03596660244059088,10.899999999999977,56052.0,11124.0
1,298.1,309.0,1497,40.5,58,0,0.038744154976619906,10.899999999999977,60628.5,12514.5
0,298.1,309.0,1438,41.4,60,0,0.04172461752433936,10.899999999999977,59533.2,12792.6
2,298.1,308.9,1417,39.2,65,0,0.045871559633027525,10.799999999999955,55546.4,12108.88
2,298.0,308.9,1339,51.4,68,0,0.05078416728902166,10.899999999999977,68824.59999999999,15877.46
1,298.0,308.8,1757,29.1,71,0,0.040409789413773475,10.800000000000011,51128.700000000004,8986.08
1,298.0,308.8,1581,36.1,73,0,0.046173308032890575,10.800000000000011,57074.100000000006,11147.68
2,298.2,308.9,1326,54.4,75,0,0.05656108597285068,10.699999999999989,72134.4,16804.16
2,298.4,309.1,1467,39.6,78,0,0.053169734151329244,10.700000000000045,58093.200000000004,12240.36
1,298.4,309.1,1798,29.6,81,0,0.04505005561735261,10.700000000000045,53220.8,9149.36
2,298.5,309.2,1449,46.4,83,0,0.05728088336783989,10.699999999999989,67233.59999999999,14346.88
2,298.4,309.1,1525,39.3,86,0,0.05639344262295082,10.700000000000045,59932.49999999999,12147.63
1,298.4,309.0,2304,15.1,89,0,0.038628472222222224,10.600000000000023,34790.4,4665.9
1,298.3,308.9,1379,54.7,91,0,0.06598984771573604,10.599999999999966,75431.3,16896.829999999998
1,298.4,308.9,1628,34.9,93,0,0.057125307125307126,10.5,56817.2,10780.609999999999
1,298.4,309.0,1474,52.7,95,0,0.06445047489823609,10.600000000000023,77679.8,16284.300000000001
2,298.4,309.0,1544,38.8,97,0,0.06282383419689119,10.600000000000023,59907.2,11989.199999999999
1,298.4,308.9,1391,48.4,100,0,0.07189072609633357,10.5,67324.4,14950.759999999998
1,298.3,308.9,1348,55.5,102,0,0.07566765578635015,10.599999999999966,74814.0,17143.949999999997
2,298.3,308.8,1349,52.1,104,0,0.0770941438102298,10.5,70282.90000000001,16088.480000000001
1,298.4,308.9,1706,29.5,107,0,0.0627198124267292,10.5,50327.0,9112.55
1,298.4,308.9,1638,32.4,109,0,0.06654456654456654,10.5,53071.2,10008.359999999999
1,298.4,308.8,1458,40.1,111,0,0.07613168724279835,10.400000000000034,58465.8,12382.880000000001
1,298.5,308.9,1781,27.8,113,0,0.06344750140370578,10.399999999999977,49511.8,8587.42
1,298.5,308.8,1332,59.1,115,0,0.08633633633633633,10.300000000000011,78721.2,18250.08
2,298.4,308.7,1584,31.7,117,0,0.07386363636363637,10.300000000000011,50212.799999999996,9785.789999999999
1,298.4,308.6,1491,42.0,120,0,0.08048289738430583,10.200000000000045,62622.0,12961.2
0,298.4,308.5,1398,47.1,122,0,0.08726752503576538,10.100000000000023,65845.8,14530.35
1,298.3,308.4,1585,30.6,127,0,0.08012618296529968,10.099999999999966,48501.0,9437.039999999999
2,298.2,308.3,1476,43.5,129,0,0.08739837398373984,10.100000000000023,64206.0,13411.050000000001
1,298.2,308.3,1458,41.8,132,0,0.09053497942386832,10.100000000000023,60944.399999999994,12886.939999999999
2,298.2,308.4,1510,39.9,134,0,0.08874172185430464,10.199999999999989,60249.0,12305.159999999998
1,298.2,308.4,1388,53.8,137,0,0.09870317002881844,10.199999999999989,74674.4,16591.92
1,298.2,308.3,2216,16.8,139,0,0.06272563176895307,10.100000000000023,37228.8,5179.4400000000005
1,298.2,308.3,1402,51.0,141,0,0.10057061340941512,10.100000000000023,71502.0,15723.300000000001
2,298.0,308.2,2090,19.0,143,0,0.06842105263157895,10.199999999999989,39710.0,5855.8
1,298.0,308.2,1459,42.1,146,0,0.10006854009595613,10.199999999999989,61423.9,12975.22
2,298.0,308.1,1403,44.8,148,0,0.10548823948681398,10.100000000000023,62854.399999999994,13802.880000000001
1,298.1,308.2,1521,39.3,151,0,0.0992767915844839,10.099999999999966,59775.299999999996,12112.259999999998
